Date            Qsim    Qobs    Precipitation   Temperature     AET     PET     Snow    Snowcover       SM      Recharge        SUZ     SLZ     Q0      Q1      Q2      Qsim_rain       Qsim_snow
20160930        0.435   0.238   0.0             14.2            3.30    3.30    0.0     0.00            137.7   0.0             0.0     1.6     0.000   0.000   0.435   0.435           0.000
20161001        0.348   0.216   0.0             15.7            3.10    3.10    0.0     0.00            134.6   0.0             0.0     1.3     0.000   0.000   0.348   0.348           0.000
20161002        0.279   0.195   0.0             18.1            3.90    3.90    0.0     0.00            130.7   0.0             0.0     1.1     0.000   0.000   0.279   0.279           0.000
20161003        0.223   0.202   0.0             20.5            3.56    3.60    0.0     0.00            127.1   0.0             0.0     0.8     0.000   0.000   0.223   0.223           0.000
20161004        1.723   0.346   23.4            14.9            2.40    2.40    0.0     0.00            142.0   6.1             0.9     3.9     0.276   0.649   0.799   1.723           0.000
20161005        1.226   0.324   0.0             16.8            2.80    2.80    0.0     0.00            139.2   0.0             0.0     3.8     0.080   0.188   0.958   1.226           0.000
20161006        1.252   0.461   9.4             17.7            2.80    2.80    0.0     0.00            143.0   2.9             0.0     5.4     0.000   0.000   1.252   1.252           0.000
20161007        1.130   0.497   0.0             10.1            2.80    2.80    0.0     0.00            140.2   0.0             0.0     4.3     0.000   0.000   1.130   1.130           0.000
20161008        0.904   0.403   0.0             13.6            3.10    3.10    0.0     0.00            137.1   0.0             0.0     3.4     0.000   0.000   0.904   0.904           0.000
20161009        0.723   0.353   0.0             15.0            2.40    2.40    0.0     0.00            134.7   0.0             0.0     2.7     0.000   0.000   0.723   0.723           0.000
20161010        1.173   0.425   13.5            15.6            1.70    1.70    0.0     0.00            142.6   3.8             0.0     5.3     0.000   0.000   1.173   1.173           0.000
20161011        1.111   0.432   0.0             18.9            3.50    3.50    0.0     0.00            139.1   0.0             0.0     4.2     0.000   0.000   1.111   1.111           0.000
20161012        0.889   0.396   0.0             10.0            2.60    2.60    0.0     0.00            136.5   0.0             0.0     3.4     0.000   0.000   0.889   0.889           0.000
20161013        0.711   0.411   0.0             7.9             2.00    2.00    0.0     0.00            134.5   0.0             0.0     2.7     0.000   0.000   0.711   0.711           0.000
20161014        0.569   0.447   0.0             16.0            1.80    1.80    0.0     0.00            132.7   0.0             0.0     2.2     0.000   0.000   0.569   0.569           0.000
20161015        0.455   0.540   0.0             20.9            1.90    1.90    0.0     0.00            130.8   0.0             0.0     1.7     0.000   0.000   0.455   0.455           0.000
20161016        0.364   0.540   0.0             23.8            3.96    4.00    0.0     0.00            126.9   0.0             0.0     1.4     0.000   0.000   0.364   0.364           0.000
20161017        0.291   0.461   0.0             24.8            4.13    4.30    0.0     0.00            122.7   0.0             0.0     1.1     0.000   0.000   0.291   0.291           0.000
20161018        0.233   0.403   0.0             16.5            2.70    2.90    0.0     0.00            120.0   0.0             0.0     0.9     0.000   0.000   0.233   0.233           0.000
20161019        0.186   0.641   0.0             15.0            2.18    2.40    0.0     0.00            117.8   0.0             0.0     0.7     0.000   0.000   0.186   0.186           0.000
20161020        0.225   1.030   3.0             10.9            1.62    1.80    0.0     0.00            118.7   0.5             0.0     1.0     0.000   0.000   0.225   0.225           0.000
20161021        0.202   0.137   0.0             10.7            2.16    2.40    0.0     0.00            116.6   0.0             0.0     0.8     0.000   0.000   0.202   0.202           0.000
20161022        0.161   0.180   0.0             16.4            2.91    3.30    0.0     0.00            113.7   0.0             0.0     0.6     0.000   0.000   0.161   0.161           0.000
20161023        0.129   0.166   0.0             17.0            2.58    3.00    0.0     0.00            111.1   0.0             0.0     0.5     0.000   0.000   0.129   0.129           0.000
20161024        0.103   0.144   0.0             14.7            2.36    2.80    0.0     0.00            108.7   0.0             0.0     0.4     0.000   0.000   0.103   0.103           0.000
20161025        0.083   0.108   0.0             20.3            2.64    3.20    0.0     0.00            106.1   0.0             0.0     0.3     0.000   0.000   0.083   0.083           0.000
20161026        0.335   0.130   13.2            17.9            2.54    3.00    0.0     0.00            115.0   1.7             0.0     1.6     0.000   0.000   0.335   0.335           0.000
20161027        0.345   0.144   0.0             15.5            2.35    2.70    0.0     0.00            112.7   0.0             0.0     1.3     0.000   0.000   0.345   0.345           0.000
20161028        0.276   0.144   0.0             22.0            2.90    3.40    0.0     0.00            109.8   0.0             0.0     1.0     0.000   0.000   0.276   0.276           0.000
20161029        0.221   0.144   0.0             22.5            2.99    3.60    0.0     0.00            106.8   0.0             0.0     0.8     0.000   0.000   0.221   0.221           0.000
20161030        0.177   0.144   0.0             11.9            1.38    1.70    0.0     0.00            105.4   0.0             0.0     0.7     0.000   0.000   0.177   0.177           0.000
20161031        0.141   0.130   0.0             19.8            1.84    2.30    0.0     0.00            103.6   0.0             0.0     0.5     0.000   0.000   0.141   0.141           0.000
20161101        0.113   0.144   0.0             21.4            1.73    2.20    0.0     0.00            101.8   0.0             0.0     0.4     0.000   0.000   0.113   0.113           0.000
20161102        0.146   0.137   3.6             18.7            1.33    1.70    0.0     0.00            103.7   0.4             0.0     0.6     0.000   0.000   0.146   0.146           0.000
20161103        0.133   0.115   0.0             14.3            1.81    2.30    0.0     0.00            101.9   0.0             0.0     0.5     0.000   0.000   0.133   0.133           0.000
20161104        0.106   0.144   0.0             14.2            1.62    2.10    0.0     0.00            100.3   0.0             0.0     0.4     0.000   0.000   0.106   0.106           0.000
20161105        0.085   0.151   0.0             15.1            1.98    2.60    0.0     0.00            98.3    0.0             0.0     0.3     0.000   0.000   0.085   0.085           0.000
20161106        0.068   0.144   0.0             14.8            1.71    2.30    0.0     0.00            96.6    0.0             0.0     0.3     0.000   0.000   0.068   0.068           0.000
20161107        0.067   0.137   1.0             12.5            0.37    0.50    0.0     0.00            97.2    0.1             0.0     0.3     0.000   0.000   0.067   0.067           0.000
20161108        0.057   0.144   0.0             12.5            1.33    1.80    0.0     0.00            95.8    0.0             0.0     0.2     0.000   0.000   0.057   0.057           0.000
20161109        0.046   0.137   0.0             7.2             1.31    1.80    0.0     0.00            94.5    0.0             0.0     0.2     0.000   0.000   0.046   0.046           0.000
20161110        0.036   0.137   0.0             11.5            1.50    2.10    0.0     0.00            93.0    0.0             0.0     0.1     0.000   0.000   0.036   0.036           0.000
20161111        0.029   0.137   0.0             9.9             1.06    1.50    0.0     0.00            92.0    0.0             0.0     0.1     0.000   0.000   0.029   0.029           0.000
20161112        0.023   0.122   0.0             5.6             1.11    1.60    0.0     0.00            90.9    0.0             0.0     0.1     0.000   0.000   0.023   0.023           0.000
20161113        0.019   0.115   0.0             11.0            1.38    2.00    0.0     0.00            89.5    0.0             0.0     0.1     0.000   0.000   0.019   0.019           0.000
20161114        0.015   0.115   0.0             11.1            1.15    1.70    0.0     0.00            88.3    0.0             0.0     0.1     0.000   0.000   0.015   0.015           0.000
20161115        0.012   0.122   0.0             11.0            1.14    1.70    0.0     0.00            87.2    0.0             0.0     0.0     0.000   0.000   0.012   0.012           0.000
20161116        0.010   0.122   0.0             17.4            1.78    2.70    0.0     0.00            85.4    0.0             0.0     0.0     0.000   0.000   0.010   0.010           0.000
20161117        0.008   0.108   0.0             18.6            1.62    2.50    0.0     0.00            83.8    0.0             0.0     0.0     0.000   0.000   0.008   0.008           0.000
20161118        0.006   0.115   0.0             4.5             0.83    1.30    0.0     0.00            83.0    0.0             0.0     0.0     0.000   0.000   0.006   0.006           0.000
20161119        0.005   0.108   0.0             1.0             0.82    1.30    0.0     0.00            82.2    0.0             0.0     0.0     0.000   0.000   0.005   0.005           0.000
20161120        0.004   0.101   0.0             5.9             0.87    1.40    0.0     0.00            81.3    0.0             0.0     0.0     0.000   0.000   0.004   0.004           0.000
20161121        0.003   0.101   0.0             7.1             0.55    0.90    0.0     0.00            80.7    0.0             0.0     0.0     0.000   0.000   0.003   0.003           0.000
20161122        0.025   0.108   3.3             12.6            1.18    1.90    0.0     0.00            82.7    0.1             0.0     0.1     0.000   0.000   0.025   0.025           0.000
20161123        0.027   0.108   0.0             5.3             0.25    0.40    0.0     0.00            82.4    0.0             0.0     0.1     0.000   0.000   0.027   0.027           0.000
20161124        0.022   0.108   0.0             5.1             0.25    0.40    0.0     0.00            82.2    0.0             0.0     0.1     0.000   0.000   0.022   0.022           0.000
20161125        0.017   0.108   0.0             5.6             0.75    1.20    0.0     0.00            81.4    0.0             0.0     0.1     0.000   0.000   0.017   0.017           0.000
20161126        0.014   0.108   0.0             9.5             1.23    2.00    0.0     0.00            80.2    0.0             0.0     0.1     0.000   0.000   0.014   0.014           0.000
20161127        0.017   0.101   1.0             12.0            0.79    1.30    0.0     0.00            80.4    0.0             0.0     0.1     0.000   0.000   0.017   0.017           0.000
20161128        0.016   0.094   0.0             10.3            1.10    1.80    0.0     0.00            79.3    0.0             0.0     0.1     0.000   0.000   0.016   0.016           0.000
20161129        0.013   0.094   0.0             5.4             0.72    1.20    0.0     0.00            78.6    0.0             0.0     0.0     0.000   0.000   0.013   0.013           0.000
20161130        0.010   0.094   0.0             1.9             0.48    0.80    0.0     0.00            78.1    0.0             0.0     0.0     0.000   0.000   0.010   0.010           0.000
20161201        0.008   0.101   0.0             0.4             0.65    1.10    0.0     0.00            77.4    0.0             0.0     0.0     0.000   0.000   0.008   0.008           0.000
20161202        0.006   0.101   0.0             0.4             0.65    1.10    0.0     0.00            76.8    0.0             0.0     0.0     0.000   0.000   0.006   0.006           0.000
20161203        0.045   0.094   6.4             1.9             0.00    0.00    0.0     0.00            82.9    0.3             0.0     0.2     0.000   0.000   0.045   0.045           0.000
20161204        0.149   0.072   11.4            3.3             0.27    0.40    0.0     0.00            93.4    0.7             0.0     0.7     0.000   0.000   0.149   0.149           0.000
20161205        0.149   0.072   0.0             6.0             0.85    1.20    0.0     0.00            92.6    0.0             0.0     0.6     0.000   0.000   0.149   0.149           0.000
20161206        0.119   0.072   0.0             -0.2            0.70    1.00    0.0     0.00            91.9    0.0             0.0     0.5     0.000   0.000   0.119   0.119           0.000
20161207        0.095   0.079   0.3             -4.6            0.21    0.30    0.3     1.00            91.6    0.0             0.0     0.4     0.000   0.000   0.095   0.095           0.000
20161208        0.076   0.086   0.0             -8.4            0.00    0.70    0.3     1.00            91.6    0.0             0.0     0.3     0.000   0.000   0.076   0.076           0.000
20161209        0.061   0.101   0.0             -6.8            0.00    0.10    0.3     1.00            91.6    0.0             0.0     0.2     0.000   0.000   0.061   0.061           0.000
20161210        0.052   0.367   0.0             -0.1            0.00    0.50    0.0     0.00            91.9    0.0             0.0     0.2     0.000   0.000   0.052   0.052           0.000
20161211        0.042   1.131   0.0             1.6             0.14    0.20    0.0     0.00            91.8    0.0             0.0     0.2     0.000   0.000   0.042   0.042           0.000
20161212        0.034   1.246   0.0             -3.5            0.42    0.60    0.0     0.00            91.4    0.0             0.0     0.1     0.000   0.000   0.034   0.034           0.000
20161213        0.027   1.275   0.0             -7.2            0.48    0.70    0.0     0.00            90.9    0.0             0.0     0.1     0.000   0.000   0.027   0.027           0.000
20161214        0.022   1.297   0.0             -6.0            0.41    0.60    0.0     0.00            90.5    0.0             0.0     0.1     0.000   0.000   0.022   0.022           0.000
20161215        0.017   1.319   0.0             -3.7            0.34    0.50    0.0     0.00            90.1    0.0             0.0     0.1     0.000   0.000   0.017   0.017           0.000
20161216        0.017   1.340   0.3             -0.6            0.00    0.00    0.0     0.00            90.4    0.0             0.0     0.1     0.000   0.000   0.017   0.017           0.000
20161217        0.014   1.362   2.0             -10.7           0.00    0.00    2.0     1.00            90.4    0.0             0.0     0.1     0.000   0.000   0.014   0.014           0.000
20161218        0.011   1.369   0.0             -17.7           0.00    0.50    2.0     1.00            90.4    0.0             0.0     0.0     0.000   0.000   0.011   0.011           0.000
20161219        0.009   1.434   0.0             -8.2            0.00    0.50    2.0     1.00            90.4    0.0             0.0     0.0     0.000   0.000   0.009   0.009           0.000
20161220        0.027   1.463   0.0             1.2             0.00    0.90    0.0     0.00            92.3    0.1             0.0     0.1     0.000   0.000   0.027   0.027           0.001
20161221        0.028   0.281   0.0             2.7             0.63    0.90    0.0     0.00            91.7    0.0             0.0     0.1     0.000   0.000   0.028   0.027           0.001
20161222        0.022   0.202   0.0             0.9             0.42    0.60    0.0     0.00            91.2    0.0             0.0     0.1     0.000   0.000   0.022   0.022           0.000
20161223        0.023   0.000   0.5             4.1             0.62    0.90    0.0     0.00            91.1    0.0             0.0     0.1     0.000   0.000   0.023   0.022           0.000
20161224        0.020   0.605   0.0             2.0             0.83    1.20    0.0     0.00            90.3    0.0             0.0     0.1     0.000   0.000   0.020   0.019           0.000
20161225        0.058   0.324   4.1             10.8            0.98    1.40    0.0     0.00            93.1    0.3             0.0     0.3     0.000   0.000   0.058   0.057           0.001
20161226        0.059   0.000   0.0             2.2             0.92    1.30    0.0     0.00            92.2    0.0             0.0     0.2     0.000   0.000   0.059   0.057           0.001
20161227        0.047   0.000   0.0             1.4             0.77    1.10    0.0     0.00            91.4    0.0             0.0     0.2     0.000   0.000   0.047   0.046           0.001
20161228        0.037   0.000   0.0             3.0             0.69    1.00    0.0     0.00            90.7    0.0             0.0     0.1     0.000   0.000   0.037   0.037           0.001
20161229        0.030   0.000   0.0             2.8             0.82    1.20    0.0     0.00            89.9    0.0             0.0     0.1     0.000   0.000   0.030   0.029           0.001
20161230        0.024   0.000   0.0             5.2             1.23    1.80    0.0     0.00            88.7    0.0             0.0     0.1     0.000   0.000   0.024   0.023           0.001
20161231        0.019   0.000   0.0             1.2             0.74    1.10    0.0     0.00            87.9    0.0             0.0     0.1     0.000   0.000   0.019   0.019           0.000
